timestamp,session_id,temperature,humidity,light,study_duration,posture,user_presence,owner_mode,focus_score,fatigue_score,productivity_class,recommendation
2026-07-08T02:01:54.593815,SESS_0041,27.7,54.1,508.7,33.9,Moderate Lean,1,1,84.3,26.3,High Focus,Excellent Focus
2026-07-08T02:26:54.593815,SESS_0041,25.3,45.6,486.6,43.9,Good,1,1,96.8,13.0,High Focus,Excellent Focus
2026-07-08T02:51:54.593815,SESS_0041,24.0,49.6,456.1,5.0,Moderate Lean,1,1,85.8,15.9,High Focus,Excellent Focus
2026-07-08T03:16:54.593815,SESS_0041,21.0,42.7,463.1,73.1,Good,1,1,90.8,25.7,High Focus,Excellent Focus
2026-07-08T03:41:54.593815,SESS_0041,26.9,57.6,487.8,128.5,Good,1,1,87.2,41.0,High Focus,Excellent Focus
2026-07-08T04:06:54.593815,SESS_0041,25.3,49.3,521.0,5.0,Poor,1,1,80.9,32.2,High Focus,Excellent Focus
2026-07-08T04:31:54.593815,SESS_0041,24.6,47.3,444.1,150.0,Good,1,0,77.5,48.0,Moderate Focus,Good Productivity
2026-07-08T04:56:54.593815,SESS_0041,24.7,49.8,429.4,32.4,Poor,1,1,82.7,39.5,High Focus,Excellent Focus
2026-07-08T05:21:54.593815,SESS_0041,24.1,41.9,461.9,16.3,Good,1,1,96.3,7.9,High Focus,Excellent Focus
2026-07-08T05:46:54.593815,SESS_0042,25.2,47.8,536.7,20.0,Moderate Lean,1,1,87.5,17.2,High Focus,Excellent Focus
2026-07-08T06:11:54.593815,SESS_0042,25.2,49.1,505.6,25.8,Good,1,1,100.0,5.1,High Focus,Excellent Focus
2026-07-08T06:36:54.593815,SESS_0042,22.7,52.8,462.6,71.0,Good,1,1,91.7,24.0,High Focus,Excellent Focus
2026-07-08T07:01:54.593815,SESS_0042,25.0,50.8,505.0,16.3,Slight Lean,1,1,93.5,9.7,High Focus,Excellent Focus
2026-07-08T07:26:54.593815,SESS_0042,26.7,55.2,494.1,65.2,Good,1,1,92.0,24.9,High Focus,Excellent Focus
2026-07-08T07:51:54.593815,SESS_0042,26.3,43.2,505.1,150.0,Moderate Lean,1,0,66.1,59.5,Moderate Focus,Good Productivity
2026-07-08T08:16:54.593815,SESS_0042,23.3,47.5,465.8,6.9,Slight Lean,1,0,88.7,11.3,High Focus,Excellent Focus
2026-07-08T08:41:54.593815,SESS_0042,24.2,58.2,388.4,36.0,Good,1,1,92.6,14.6,High Focus,Excellent Focus
2026-07-08T09:06:54.593815,SESS_0042,24.9,60.0,412.1,33.8,Good,1,1,96.4,10.8,High Focus,Excellent Focus
2026-07-08T09:31:54.593815,SESS_0042,24.4,50.4,496.5,12.1,Good,1,0,97.7,6.2,High Focus,Excellent Focus
2026-07-08T09:56:54.593815,SESS_0042,27.0,53.3,521.4,37.7,Slight Lean,1,0,86.9,22.5,High Focus,Excellent Focus
2026-07-08T10:21:54.593815,SESS_0042,23.8,45.5,497.3,13.6,Good,1,1,100.0,3.4,High Focus,Excellent Focus
2026-07-08T10:46:54.593815,SESS_0042,24.2,54.5,434.6,5.0,Good,1,1,97.5,3.9,High Focus,Excellent Focus
2026-07-08T11:11:54.593815,SESS_0042,24.3,46.5,491.6,32.0,Good,1,1,96.2,12.7,High Focus,Excellent Focus
2026-07-08T11:36:54.593815,SESS_0042,21.0,50.9,482.5,5.0,Good,1,1,95.9,7.0,High Focus,Excellent Focus
2026-07-08T12:01:54.593815,SESS_0043,24.8,54.2,465.1,55.4,Good,1,1,98.2,15.9,High Focus,Excellent Focus
2026-07-08T12:26:54.593815,SESS_0043,25.7,49.0,440.5,8.9,Slight Lean,1,1,91.2,9.4,High Focus,Excellent Focus
2026-07-08T12:51:54.593815,SESS_0043,27.5,55.7,576.0,5.0,Good,1,1,91.5,7.5,High Focus,Excellent Focus
2026-07-08T13:16:54.593815,SESS_0043,24.6,48.5,401.8,66.8,Good,1,1,95.3,22.3,High Focus,Excellent Focus
2026-07-08T13:41:54.593815,SESS_0043,27.7,45.8,543.0,107.4,Moderate Lean,1,1,80.5,45.5,High Focus,Excellent Focus
2026-07-08T14:06:54.593815,SESS_0043,24.0,50.0,502.5,10.0,Slight Lean,1,1,98.9,3.6,High Focus,Excellent Focus
2026-07-08T14:31:54.593815,SESS_0043,25.6,48.2,441.0,21.2,Good,1,1,98.2,7.9,High Focus,Excellent Focus
2026-07-08T14:56:54.593815,SESS_0043,24.8,54.5,445.0,58.1,Slight Lean,1,1,89.6,24.5,High Focus,Excellent Focus
2026-07-08T15:21:54.593815,SESS_0043,26.2,54.1,411.4,28.1,Good,1,1,95.4,10.6,High Focus,Excellent Focus
2026-07-08T15:46:54.593815,SESS_0043,22.0,55.5,518.2,10.6,Slight Lean,1,1,89.3,12.4,High Focus,Excellent Focus
2026-07-08T16:11:54.593815,SESS_0043,25.3,48.8,468.2,55.7,Moderate Lean,1,1,88.5,23.2,High Focus,Excellent Focus
2026-07-08T16:36:54.593815,SESS_0043,22.9,50.9,443.6,5.0,Good,1,1,94.2,5.4,High Focus,Excellent Focus
2026-07-08T17:01:54.593815,SESS_0043,24.9,51.7,519.1,77.9,Moderate Lean,1,1,83.8,34.8,High Focus,Excellent Focus
2026-07-08T17:26:54.593815,SESS_0043,25.1,52.2,487.1,45.9,Moderate Lean,1,1,88.7,19.6,High Focus,Excellent Focus
2026-07-08T17:51:54.593815,SESS_0043,24.7,58.7,462.0,64.9,Good,1,0,89.1,26.9,High Focus,Excellent Focus
2026-07-08T18:16:54.593815,SESS_0044,25.0,55.2,518.8,66.8,Poor,1,0,74.4,54.8,Moderate Focus,Good Productivity
2026-07-08T18:41:54.593815,SESS_0044,25.9,54.1,422.8,82.6,Poor,0,1,0.0,0.0,Inactive,User Absent
2026-07-08T19:06:54.593815,SESS_0044,25.6,50.3,570.3,75.6,Slight Lean,1,1,86.6,31.7,High Focus,Excellent Focus
2026-07-08T19:31:54.593815,SESS_0044,24.8,55.3,510.2,28.6,Slight Lean,1,1,92.5,13.4,High Focus,Excellent Focus
2026-07-08T19:56:54.593815,SESS_0044,27.7,52.3,498.9,49.4,Good,1,1,97.8,16.1,High Focus,Excellent Focus
2026-07-08T20:21:54.593815,SESS_0044,25.7,49.9,451.4,21.0,Good,1,1,97.1,8.3,High Focus,Excellent Focus
2026-07-08T20:46:54.593815,SESS_0044,24.8,46.2,519.7,11.4,Good,1,1,97.1,6.2,High Focus,Excellent Focus
2026-07-08T21:11:54.593815,SESS_0044,23.8,55.7,501.2,18.4,Good,1,1,97.4,5.1,High Focus,Excellent Focus
2026-07-08T21:36:54.593815,SESS_0044,22.7,41.5,527.1,84.8,Slight Lean,1,0,90.4,34.3,High Focus,Excellent Focus
2026-07-08T22:01:54.593815,SESS_0044,24.2,50.6,529.8,21.5,Good,1,1,100.0,7.5,High Focus,Excellent Focus
2026-07-08T22:26:54.593815,SESS_0044,24.0,52.8,455.8,41.8,Good,1,1,94.3,12.7,High Focus,Excellent Focus
2026-07-08T22:51:54.593815,SESS_0044,25.7,48.1,379.1,36.3,Good,1,1,94.8,14.3,High Focus,Excellent Focus
2026-07-08T23:16:54.593815,SESS_0044,24.5,50.2,511.0,5.0,Poor,1,0,77.8,33.4,Moderate Focus,Good Productivity
2026-07-08T23:41:54.593815,SESS_0044,23.5,52.8,496.1,22.5,Moderate Lean,1,1,89.0,16.7,High Focus,Excellent Focus
2026-07-09T00:06:54.593815,SESS_0044,23.0,46.7,405.5,38.8,Moderate Lean,0,1,0.0,0.0,Inactive,User Absent
2026-07-09T00:31:54.593815,SESS_0045,23.7,52.2,542.6,16.7,Good,0,1,0.0,0.0,Inactive,User Absent
2026-07-09T00:56:54.593815,SESS_0045,23.9,57.7,449.7,28.4,Slight Lean,0,1,0.0,0.0,Inactive,User Absent
2026-07-09T01:21:54.593815,SESS_0045,24.9,50.9,496.1,56.2,Good,1,1,96.5,17.9,High Focus,Excellent Focus
2026-07-09T01:46:54.593815,SESS_0045,22.2,52.0,451.9,17.0,Moderate Lean,1,1,88.1,15.3,High Focus,Excellent Focus
2026-07-09T02:11:54.593815,SESS_0045,25.9,49.3,440.9,5.0,Good,1,1,94.4,7.2,High Focus,Excellent Focus
2026-07-09T02:36:54.593815,SESS_0045,22.6,48.7,396.8,18.9,Good,1,1,90.4,14.2,High Focus,Excellent Focus
2026-07-09T03:01:54.593815,SESS_0045,24.3,49.9,427.9,7.2,Good,1,0,90.8,10.4,High Focus,Excellent Focus
2026-07-09T03:26:54.593815,SESS_0045,24.9,47.9,496.0,5.0,Slight Lean,1,1,94.9,8.3,High Focus,Excellent Focus
2026-07-09T03:51:54.593815,SESS_0045,25.3,49.6,492.9,5.0,Good,1,1,97.2,6.4,High Focus,Excellent Focus
2026-07-09T04:16:54.593815,SESS_0045,24.6,48.8,435.5,13.6,Moderate Lean,1,1,85.3,15.7,High Focus,Excellent Focus
2026-07-09T04:41:54.593815,SESS_0045,22.8,51.6,435.4,14.9,Good,1,1,96.6,9.3,High Focus,Excellent Focus
2026-07-09T05:06:54.593815,SESS_0045,24.5,53.8,545.0,6.8,Slight Lean,1,1,92.0,9.8,High Focus,Excellent Focus
2026-07-09T05:31:54.593815,SESS_0045,22.7,44.7,460.9,7.9,Good,1,1,95.4,7.4,High Focus,Excellent Focus
2026-07-09T05:56:54.593815,SESS_0045,24.3,52.4,452.5,5.0,Slight Lean,1,1,93.6,7.9,High Focus,Excellent Focus
2026-07-09T06:21:54.593815,SESS_0045,23.6,55.1,421.2,6.3,Good,1,1,96.4,5.6,High Focus,Excellent Focus
2026-07-09T06:46:54.593815,SESS_0046,25.7,46.6,424.6,40.4,Moderate Lean,1,1,84.9,24.6,High Focus,Excellent Focus
2026-07-09T07:11:54.593815,SESS_0046,26.2,52.3,431.6,8.8,Slight Lean,1,1,91.5,9.5,High Focus,Excellent Focus
2026-07-09T07:36:54.593815,SESS_0046,23.1,55.1,563.7,47.6,Good,1,1,97.3,13.9,High Focus,Excellent Focus
2026-07-09T08:01:54.593815,SESS_0046,24.3,46.0,453.8,5.0,Moderate Lean,1,1,89.1,11.7,High Focus,Excellent Focus
2026-07-09T08:26:54.593815,SESS_0046,25.6,47.1,537.4,5.0,Good,1,1,93.7,8.4,High Focus,Excellent Focus
2026-07-09T08:51:54.593815,SESS_0046,23.5,50.3,457.4,5.0,Slight Lean,1,1,91.9,7.8,High Focus,Excellent Focus
2026-07-09T09:16:54.593815,SESS_0046,24.4,52.7,469.3,7.1,Slight Lean,1,1,94.7,9.6,High Focus,Excellent Focus
2026-07-09T09:41:54.593815,SESS_0046,24.7,54.5,410.5,7.3,Good,1,1,96.0,5.5,High Focus,Excellent Focus
2026-07-09T10:06:54.593815,SESS_0046,25.3,55.6,447.4,16.5,Poor,0,1,0.0,0.0,Inactive,User Absent
2026-07-09T10:31:54.593815,SESS_0046,25.8,51.9,403.4,54.5,Poor,1,1,77.2,48.2,Moderate Focus,Good Productivity
2026-07-09T10:56:54.593815,SESS_0046,25.6,52.0,474.9,23.5,Good,1,1,92.4,13.2,High Focus,Excellent Focus
2026-07-09T11:21:54.593815,SESS_0046,24.7,54.0,514.6,16.7,Good,1,1,98.7,7.2,High Focus,Excellent Focus
2026-07-09T11:46:54.593815,SESS_0046,24.2,55.2,452.2,113.2,Slight Lean,1,1,87.5,38.6,High Focus,Excellent Focus
2026-07-09T12:11:54.593815,SESS_0046,25.1,52.3,452.2,20.6,Good,1,1,96.4,7.9,High Focus,Excellent Focus
2026-07-09T12:36:54.593815,SESS_0046,27.2,48.4,544.6,40.3,Good,1,1,96.5,12.5,High Focus,Excellent Focus
2026-07-09T13:01:54.593815,SESS_0047,22.5,51.8,530.5,26.4,Good,1,1,94.4,10.9,High Focus,Excellent Focus
2026-07-09T13:26:54.593815,SESS_0047,20.9,51.2,527.5,49.1,Good,1,1,93.9,16.0,High Focus,Excellent Focus
2026-07-09T13:51:54.593815,SESS_0047,24.1,49.8,528.0,32.0,Good,1,1,98.4,10.3,High Focus,Excellent Focus
2026-07-09T14:16:54.593815,SESS_0047,23.5,56.3,512.9,58.7,Poor,1,1,78.9,48.4,Moderate Focus,Good Productivity
2026-07-09T14:41:54.593815,SESS_0047,26.2,46.3,462.5,67.7,Good,1,1,91.5,23.0,High Focus,Excellent Focus
2026-07-09T15:06:54.593815,SESS_0047,26.6,55.1,475.6,16.6,Moderate Lean,1,1,88.3,16.5,High Focus,Excellent Focus
2026-07-09T15:31:54.593815,SESS_0047,24.1,46.5,505.8,30.7,Slight Lean,1,1,92.7,13.2,High Focus,Excellent Focus
2026-07-09T15:56:54.593815,SESS_0047,25.2,53.2,386.2,78.1,Poor,1,1,73.1,61.3,Moderate Focus,Good Productivity
2026-07-09T16:21:54.593815,SESS_0047,24.6,53.7,449.6,14.4,Good,1,1,97.5,9.8,High Focus,Excellent Focus
2026-07-09T16:46:54.593815,SESS_0047,26.3,47.0,497.3,19.1,Slight Lean,1,1,94.2,10.7,High Focus,Excellent Focus
2026-07-09T17:11:54.593815,SESS_0047,25.0,51.7,505.3,8.5,Good,1,0,97.2,6.6,High Focus,Excellent Focus
2026-07-09T17:36:54.593815,SESS_0047,26.6,50.1,605.1,30.1,Good,1,1,95.0,9.4,High Focus,Excellent Focus
2026-07-09T18:01:54.593815,SESS_0047,25.3,49.1,576.2,23.0,Slight Lean,1,1,91.2,15.2,High Focus,Excellent Focus
2026-07-09T18:26:54.593815,SESS_0047,22.1,52.9,470.3,102.4,Moderate Lean,1,1,75.7,49.3,Moderate Focus,Good Productivity
2026-07-09T18:51:54.593815,SESS_0047,21.6,49.9,562.2,26.5,Good,1,1,95.6,14.6,High Focus,Excellent Focus
2026-07-09T19:16:54.593815,SESS_0048,25.0,50.7,400.2,22.4,Slight Lean,1,1,91.4,15.1,High Focus,Excellent Focus
2026-07-09T19:41:54.593815,SESS_0048,24.5,46.1,430.8,5.0,Good,1,0,93.4,9.6,High Focus,Excellent Focus
2026-07-09T20:06:54.593815,SESS_0048,24.2,49.2,401.0,5.0,Slight Lean,0,1,0.0,0.0,Inactive,User Absent
2026-07-09T20:31:54.593815,SESS_0048,27.5,46.0,387.4,15.2,Good,1,0,91.4,12.0,High Focus,Excellent Focus
2026-07-09T20:56:54.593815,SESS_0048,23.4,51.8,463.7,135.6,Moderate Lean,1,1,79.7,46.5,Moderate Focus,Good Productivity
2026-07-09T21:21:54.593815,SESS_0048,25.7,46.0,422.4,56.7,Moderate Lean,1,0,76.1,36.6,Moderate Focus,Good Productivity
2026-07-09T21:46:54.593815,SESS_0048,22.9,54.1,478.5,37.7,Good,1,1,93.1,16.8,High Focus,Excellent Focus
2026-07-09T22:11:54.593815,SESS_0048,25.8,49.5,515.0,5.0,Moderate Lean,1,1,94.1,9.2,High Focus,Excellent Focus
2026-07-09T22:36:54.593815,SESS_0048,22.2,51.8,453.0,107.9,Good,1,1,85.5,39.8,High Focus,Excellent Focus
2026-07-09T23:01:54.593815,SESS_0048,26.5,52.6,528.1,41.8,Poor,1,1,79.4,43.4,Moderate Focus,Good Productivity
2026-07-09T23:26:54.593815,SESS_0048,25.6,49.6,441.6,9.0,Moderate Lean,1,1,88.0,14.7,High Focus,Excellent Focus
2026-07-09T23:51:54.593815,SESS_0048,22.8,54.7,508.6,25.7,Slight Lean,1,1,91.9,15.4,High Focus,Excellent Focus
2026-07-10T00:16:54.593815,SESS_0048,22.6,50.7,467.7,25.3,Slight Lean,1,0,88.8,17.1,High Focus,Excellent Focus
2026-07-10T00:41:54.593815,SESS_0048,25.4,48.6,563.9,5.0,Good,1,1,92.3,8.9,High Focus,Excellent Focus
2026-07-10T01:06:54.593815,SESS_0048,23.8,51.3,483.3,5.0,Slight Lean,1,1,95.9,5.5,High Focus,Excellent Focus
2026-07-10T01:31:54.593815,SESS_0049,26.1,49.6,425.1,111.3,Good,1,0,86.6,37.0,High Focus,Excellent Focus
2026-07-10T01:56:54.593815,SESS_0049,22.8,54.6,518.5,106.0,Good,1,1,89.8,34.3,High Focus,Excellent Focus
2026-07-10T02:21:54.593815,SESS_0049,24.3,51.3,405.0,14.5,Good,0,0,0.0,0.0,Inactive,User Absent
2026-07-10T02:46:54.593815,SESS_0049,23.4,55.2,455.3,22.8,Poor,1,1,79.4,38.6,Moderate Focus,Good Productivity
2026-07-10T03:11:54.593815,SESS_0049,26.1,48.3,557.9,23.5,Good,1,1,92.7,11.9,High Focus,Excellent Focus
2026-07-10T03:36:54.593815,SESS_0049,25.5,50.5,464.0,25.7,Poor,1,1,79.7,37.2,Moderate Focus,Good Productivity
2026-07-10T04:01:54.593815,SESS_0049,23.6,50.5,527.9,6.6,Slight Lean,1,0,90.8,13.4,High Focus,Excellent Focus
2026-07-10T04:26:54.593815,SESS_0049,25.9,56.9,446.0,21.2,Good,1,1,94.9,10.4,High Focus,Excellent Focus
2026-07-10T04:51:54.593815,SESS_0049,26.0,55.5,474.5,150.0,Good,1,1,82.2,42.9,High Focus,Excellent Focus
2026-07-10T05:16:54.593815,SESS_0049,20.7,51.9,504.2,34.9,Slight Lean,1,1,93.0,16.2,High Focus,Excellent Focus
2026-07-10T05:41:54.593815,SESS_0049,22.4,41.8,499.4,47.8,Slight Lean,1,1,92.3,18.5,High Focus,Excellent Focus
2026-07-10T06:06:54.593815,SESS_0049,24.5,43.3,546.0,84.1,Good,1,1,92.7,27.6,High Focus,Excellent Focus
2026-07-10T06:31:54.593815,SESS_0049,23.6,51.3,480.6,13.7,Good,1,1,98.1,7.0,High Focus,Excellent Focus
2026-07-10T06:56:54.593815,SESS_0049,24.4,47.7,449.8,5.5,Good,1,0,95.5,4.8,High Focus,Excellent Focus
2026-07-10T07:21:54.593815,SESS_0049,22.3,50.4,455.8,112.5,Good,1,1,85.3,37.7,High Focus,Excellent Focus
2026-07-10T07:46:54.593815,SESS_0050,24.4,50.7,528.8,49.5,Good,1,1,97.6,14.0,High Focus,Excellent Focus
2026-07-10T08:11:54.593815,SESS_0050,23.3,49.0,456.1,25.2,Slight Lean,1,0,90.5,13.8,High Focus,Excellent Focus
2026-07-10T08:36:54.593815,SESS_0050,27.2,50.4,526.8,30.7,Slight Lean,1,1,87.8,19.1,High Focus,Excellent Focus
2026-07-10T09:01:54.593815,SESS_0050,26.0,45.5,329.6,13.1,Good,1,1,94.0,6.8,High Focus,Excellent Focus
2026-07-10T09:26:54.593815,SESS_0050,25.3,48.6,401.4,150.0,Slight Lean,1,1,79.1,45.0,Moderate Focus,Good Productivity
2026-07-10T09:51:54.593815,SESS_0050,25.2,41.0,437.2,5.0,Good,0,1,0.0,0.0,Inactive,User Absent
2026-07-10T10:16:54.593815,SESS_0050,22.9,50.4,501.5,33.8,Good,1,0,93.9,15.4,High Focus,Excellent Focus
2026-07-10T10:41:54.593815,SESS_0050,27.1,49.3,496.2,30.5,Good,1,1,92.8,13.1,High Focus,Excellent Focus
2026-07-10T11:06:54.593815,SESS_0050,24.0,59.8,478.0,10.3,Good,0,1,0.0,0.0,Inactive,User Absent
2026-07-10T11:31:54.593815,SESS_0050,27.1,52.5,493.8,37.8,Good,1,1,96.2,15.2,High Focus,Excellent Focus
2026-07-10T11:56:54.593815,SESS_0050,23.6,49.6,423.5,17.0,Good,1,1,98.8,4.9,High Focus,Excellent Focus
2026-07-10T12:21:54.593815,SESS_0050,26.5,50.7,387.9,66.4,Good,1,1,93.4,22.1,High Focus,Excellent Focus
2026-07-10T12:46:54.593815,SESS_0050,23.5,45.0,481.6,5.0,Poor,1,1,80.9,35.6,High Focus,Excellent Focus
2026-07-10T13:11:54.593815,SESS_0050,25.2,50.8,533.8,6.0,Good,1,1,97.5,5.6,High Focus,Excellent Focus
2026-07-10T13:36:54.593815,SESS_0050,24.8,56.7,511.1,18.6,Good,1,1,97.0,6.3,High Focus,Excellent Focus
2026-07-10T14:01:54.593815,SESS_0051,25.9,50.0,518.0,136.0,Good,1,0,81.6,40.6,High Focus,Excellent Focus
2026-07-10T14:26:54.593815,SESS_0051,23.7,57.8,493.6,12.8,Good,1,1,96.6,5.8,High Focus,Excellent Focus
2026-07-10T14:51:54.593815,SESS_0051,22.6,47.2,378.9,8.5,Slight Lean,1,0,87.1,13.0,High Focus,Excellent Focus
2026-07-10T15:16:54.593815,SESS_0051,21.5,52.0,482.3,11.1,Good,1,1,98.0,6.2,High Focus,Excellent Focus
2026-07-10T15:41:54.593815,SESS_0051,23.4,51.7,457.1,36.3,Slight Lean,1,1,93.6,14.2,High Focus,Excellent Focus
2026-07-10T16:06:54.593815,SESS_0051,25.5,50.5,540.3,9.8,Good,1,1,99.1,1.1,High Focus,Excellent Focus
2026-07-10T16:31:54.593815,SESS_0051,23.0,51.4,430.8,9.6,Poor,1,1,77.8,39.1,Moderate Focus,Good Productivity
2026-07-10T16:56:54.593815,SESS_0051,23.5,49.0,418.0,19.8,Poor,1,1,78.2,39.8,Moderate Focus,Good Productivity
2026-07-10T17:21:54.593815,SESS_0051,24.2,49.4,482.2,60.2,Poor,1,1,76.1,51.1,Moderate Focus,Good Productivity
2026-07-10T17:46:54.593815,SESS_0051,24.6,55.9,427.7,15.0,Slight Lean,1,1,93.1,10.1,High Focus,Excellent Focus
2026-07-10T18:11:54.593815,SESS_0051,24.5,50.6,541.0,58.1,Good,1,1,93.6,22.3,High Focus,Excellent Focus
2026-07-10T18:36:54.593815,SESS_0051,23.7,49.4,390.6,51.9,Good,1,1,95.7,15.5,High Focus,Excellent Focus
2026-07-10T19:01:54.593815,SESS_0051,25.6,51.7,503.7,33.6,Slight Lean,1,1,92.8,15.3,High Focus,Excellent Focus
2026-07-10T19:26:54.593815,SESS_0051,22.0,54.0,389.8,87.9,Slight Lean,1,1,88.9,34.6,High Focus,Excellent Focus
2026-07-10T19:51:54.593815,SESS_0051,23.6,51.1,477.6,14.9,Slight Lean,1,1,90.7,13.1,High Focus,Excellent Focus
2026-07-10T20:16:54.593815,SESS_0052,22.6,47.0,437.7,24.9,Slight Lean,1,1,92.9,14.4,High Focus,Excellent Focus
2026-07-10T20:41:54.593815,SESS_0052,24.8,49.9,509.6,5.0,Good,1,1,99.3,3.5,High Focus,Excellent Focus
2026-07-10T21:06:54.593815,SESS_0052,25.1,57.5,529.1,24.5,Good,1,1,95.5,10.7,High Focus,Excellent Focus
2026-07-10T21:31:54.593815,SESS_0052,23.6,51.8,392.9,31.5,Slight Lean,1,1,90.7,17.8,High Focus,Excellent Focus
2026-07-10T21:56:54.593815,SESS_0052,23.4,49.2,501.9,5.0,Good,1,1,92.8,11.5,High Focus,Excellent Focus
2026-07-10T22:21:54.593815,SESS_0052,24.9,48.3,487.9,39.3,Poor,1,1,81.8,39.4,High Focus,Excellent Focus
2026-07-10T22:46:54.593815,SESS_0052,23.6,53.0,472.5,37.7,Slight Lean,1,1,94.6,16.1,High Focus,Excellent Focus
2026-07-10T23:11:54.593815,SESS_0052,25.0,49.1,522.0,16.7,Good,1,0,91.3,13.4,High Focus,Excellent Focus
2026-07-10T23:36:54.593815,SESS_0052,24.3,53.7,505.6,146.7,Slight Lean,1,1,82.7,43.9,High Focus,Excellent Focus
2026-07-11T00:01:54.593815,SESS_0052,23.3,52.2,473.7,5.0,Slight Lean,0,1,0.0,0.0,Inactive,User Absent
2026-07-11T00:26:54.593815,SESS_0052,25.7,54.8,457.2,48.4,Slight Lean,1,1,91.1,20.9,High Focus,Excellent Focus
2026-07-11T00:51:54.593815,SESS_0052,23.0,42.3,490.0,14.9,Poor,1,0,77.9,36.7,Moderate Focus,Good Productivity
2026-07-11T01:16:54.593815,SESS_0052,24.6,50.8,491.5,26.0,Good,1,1,100.0,4.9,High Focus,Excellent Focus
2026-07-11T01:41:54.593815,SESS_0052,26.3,54.3,435.0,5.4,Slight Lean,1,1,89.7,11.2,High Focus,Excellent Focus
2026-07-11T02:06:54.593815,SESS_0052,24.7,54.5,493.2,88.6,Good,1,1,88.6,30.2,High Focus,Excellent Focus
2026-07-11T02:31:54.593815,SESS_0053,24.8,49.0,452.3,21.9,Good,1,0,95.0,10.9,High Focus,Excellent Focus
2026-07-11T02:56:54.593815,SESS_0053,22.3,50.3,538.9,16.8,Good,1,1,94.2,10.1,High Focus,Excellent Focus
2026-07-11T03:21:54.593815,SESS_0053,25.2,56.2,455.3,8.1,Good,1,0,91.8,10.4,High Focus,Excellent Focus
2026-07-11T03:46:54.593815,SESS_0053,23.6,51.3,450.3,68.5,Good,1,1,91.2,23.9,High Focus,Excellent Focus
2026-07-11T04:11:54.593815,SESS_0053,22.3,53.3,539.4,54.1,Good,1,1,98.1,13.8,High Focus,Excellent Focus
2026-07-11T04:36:54.593815,SESS_0053,25.4,48.0,462.9,5.6,Slight Lean,1,1,95.2,6.8,High Focus,Excellent Focus
2026-07-11T05:01:54.593815,SESS_0053,24.7,52.4,496.2,38.5,Moderate Lean,1,1,91.8,18.9,High Focus,Excellent Focus
2026-07-11T05:26:54.593815,SESS_0053,25.9,53.2,502.5,13.5,Slight Lean,1,1,91.0,14.0,High Focus,Excellent Focus
2026-07-11T05:51:54.593815,SESS_0053,22.8,52.0,437.7,10.7,Poor,1,1,80.5,35.5,High Focus,Excellent Focus
2026-07-11T06:16:54.593815,SESS_0053,24.5,49.4,461.3,56.9,Good,1,1,97.7,16.5,High Focus,Excellent Focus
2026-07-11T06:41:54.593815,SESS_0053,25.1,47.6,450.5,46.0,Good,1,1,95.5,18.2,High Focus,Excellent Focus
2026-07-11T07:06:54.593815,SESS_0053,25.3,49.2,387.0,20.8,Slight Lean,1,0,86.6,16.6,High Focus,Excellent Focus
2026-07-11T07:31:54.593815,SESS_0053,22.3,52.4,469.3,90.5,Slight Lean,1,1,87.7,35.4,High Focus,Excellent Focus
2026-07-11T07:56:54.593815,SESS_0053,23.5,50.8,504.5,116.5,Good,1,1,86.1,40.5,High Focus,Excellent Focus
2026-07-11T08:21:54.593815,SESS_0053,23.7,47.7,471.1,63.5,Slight Lean,1,0,86.1,28.1,High Focus,Excellent Focus
2026-07-11T08:46:54.593815,SESS_0054,25.3,55.7,416.9,30.8,Good,1,1,97.7,11.7,High Focus,Excellent Focus
2026-07-11T09:11:54.593815,SESS_0054,22.6,53.7,477.3,88.6,Good,1,1,89.6,34.4,High Focus,Excellent Focus
2026-07-11T09:36:54.593815,SESS_0054,24.9,54.8,540.0,150.0,Moderate Lean,1,1,76.3,47.7,Moderate Focus,Good Productivity
2026-07-11T10:01:54.593815,SESS_0054,24.8,49.9,469.1,39.8,Slight Lean,1,1,95.8,11.6,High Focus,Excellent Focus
2026-07-11T10:26:54.593815,SESS_0054,21.8,54.7,441.3,110.1,Good,1,1,87.2,38.7,High Focus,Excellent Focus
2026-07-11T10:51:54.593815,SESS_0054,24.4,50.8,500.5,40.1,Moderate Lean,1,1,89.1,19.5,High Focus,Excellent Focus
2026-07-11T11:16:54.593815,SESS_0054,25.7,56.1,408.7,6.3,Slight Lean,1,0,87.1,15.5,High Focus,Excellent Focus
2026-07-11T11:41:54.593815,SESS_0054,23.0,57.0,435.2,5.0,Good,1,1,95.5,5.4,High Focus,Excellent Focus
2026-07-11T12:06:54.593815,SESS_0054,25.1,48.6,437.8,43.5,Slight Lean,1,1,96.0,14.9,High Focus,Excellent Focus
2026-07-11T12:31:54.593815,SESS_0054,23.7,50.0,520.4,19.0,Good,1,1,96.2,8.2,High Focus,Excellent Focus
2026-07-11T12:56:54.593815,SESS_0054,23.6,51.1,485.2,21.5,Slight Lean,1,1,92.9,13.7,High Focus,Excellent Focus
2026-07-11T13:21:54.593815,SESS_0054,24.8,47.6,479.7,74.0,Poor,1,1,79.2,54.0,Moderate Focus,Good Productivity
2026-07-11T13:46:54.593815,SESS_0054,23.9,48.3,507.4,17.9,Good,1,1,96.4,8.4,High Focus,Excellent Focus
